component,mr_group,intercept,slack,slope_basis
crops,produce:dry-pea_rainfed:region0117_c1,-0.305348,0,
crops,produce:dry-pea_rainfed:region0117_c2,-0.294005,0,
crops,produce:dry-pea_rainfed:region0117_c3,-0.270113,0,
crops,produce:dry-pea_rainfed:region0118_c0,-0.577357,0,
crops,produce:dry-pea_rainfed:region0118_c1,-0.558342,0,
crops,produce:dry-pea_rainfed:region0118_c2,-0.545632,0,
crops,produce:dry-pea_rainfed:region0118_c3,-0.52847,0,
crops,produce:dry-pea_rainfed:region0119_c0,-0.48779,0,
crops,produce:dry-pea_rainfed:region0119_c1,-0.48432,0,
crops,produce:dry-pea_rainfed:region0119_c2,-0.473077,0,
crops,produce:dry-pea_rainfed:region0119_c3,-0.454582,0,
crops,produce:dry-pea_rainfed:region0120_c0,-68.191,0,
crops,produce:dry-pea_rainfed:region0120_c1,-0.470328,0,
crops,produce:dry-pea_rainfed:region0120_c2,-0.455987,0,
crops,produce:dry-pea_rainfed:region0120_c3,-0.449972,0,
crops,produce:dry-pea_rainfed:region0121_c0,-0.592476,0,
crops,produce:dry-pea_rainfed:region0121_c1,-0.565385,0,
crops,produce:dry-pea_rainfed:region0121_c2,-0.545373,0,
crops,produce:dry-pea_rainfed:region0121_c3,-0.518834,0,
crops,produce:dry-pea_rainfed:region0122_c0,-85.1362,0,
crops,produce:dry-pea_rainfed:region0122_c1,-84.9149,0,
crops,produce:dry-pea_rainfed:region0122_c2,-84.4392,0,
crops,produce:dry-pea_rainfed:region0122_c3,-0.571284,0,
crops,produce:dry-pea_rainfed:region0124_c0,-0.63824,0,
crops,produce:dry-pea_rainfed:region0124_c1,-0.622296,0,
crops,produce:dry-pea_rainfed:region0124_c2,-77.0254,0,
crops,produce:dry-pea_rainfed:region0124_c3,-0.582265,0,
crops,produce:dry-pea_rainfed:region0125_c0,-0.524501,0,
crops,produce:dry-pea_rainfed:region0125_c1,-0.524049,0,
crops,produce:dry-pea_rainfed:region0125_c2,-0.469943,0,
crops,produce:dry-pea_rainfed:region0125_c3,-0.476444,0,
crops,produce:dry-pea_rainfed:region0126_c0,-0.55322,0,
crops,produce:dry-pea_rainfed:region0126_c1,-0.538073,0,
crops,produce:dry-pea_rainfed:region0126_c2,-0.504115,0,
crops,produce:dry-pea_rainfed:region0126_c3,-0.451043,0,
crops,produce:dry-pea_rainfed:region0127_c0,-0.542613,0,
crops,produce:dry-pea_rainfed:region0127_c1,-0.534884,0,
crops,produce:dry-pea_rainfed:region0127_c2,-0.53709,0,
crops,produce:dry-pea_rainfed:region0128_c0,-0.642199,0,
crops,produce:dry-pea_rainfed:region0128_c1,-0.632718,0,
crops,produce:dry-pea_rainfed:region0128_c2,-0.629384,0,
crops,produce:dry-pea_rainfed:region0128_c3,-0.626757,0,
crops,produce:dry-pea_rainfed:region0129_c0,-0.640818,0,
crops,produce:dry-pea_rainfed:region0129_c1,-0.64104,0,
crops,produce:dry-pea_rainfed:region0129_c2,-0.638942,0,
crops,produce:dry-pea_rainfed:region0129_c3,-0.634982,0,
crops,produce:dry-pea_rainfed:region0131_c0,-0.582622,0,
crops,produce:dry-pea_rainfed:region0131_c1,-0.575357,0,
crops,produce:dry-pea_rainfed:region0131_c2,-0.568875,0,
crops,produce:dry-pea_rainfed:region0131_c3,-0.564144,0,
crops,produce:dry-pea_rainfed:region0132_c0,-0.55675,0,
crops,produce:dry-pea_rainfed:region0132_c1,-0.556124,0,
crops,produce:dry-pea_rainfed:region0132_c2,-0.546253,0,
crops,produce:dry-pea_rainfed:region0132_c3,-0.488272,0,
crops,produce:dry-pea_rainfed:region0133_c0,-0.614321,0,
crops,produce:dry-pea_rainfed:region0133_c1,-0.589837,0,
crops,produce:dry-pea_rainfed:region0133_c2,-0.570741,0,
crops,produce:dry-pea_rainfed:region0133_c3,-0.568995,0,
crops,produce:dry-pea_rainfed:region0134_c0,-0.66505,0,
crops,produce:dry-pea_rainfed:region0134_c1,-0.66502,0,
crops,produce:dry-pea_rainfed:region0134_c2,-0.663616,0,
crops,produce:dry-pea_rainfed:region0134_c3,-85.3404,0,
crops,produce:dry-pea_rainfed:region0135_c0,-61.9174,0,
crops,produce:dry-pea_rainfed:region0135_c1,-27.0324,0,
crops,produce:dry-pea_rainfed:region0135_c2,-11.7532,0,
crops,produce:dry-pea_rainfed:region0135_c3,-0.630604,0,
crops,produce:dry-pea_rainfed:region0136_c0,-0.636193,0,
crops,produce:dry-pea_rainfed:region0136_c1,-0.626564,0,
crops,produce:dry-pea_rainfed:region0136_c2,-0.620964,0,
crops,produce:dry-pea_rainfed:region0136_c3,-0.618887,0,
crops,produce:dry-pea_rainfed:region0137_c0,-0.521582,0,
crops,produce:dry-pea_rainfed:region0137_c1,-0.456674,0,
crops,produce:dry-pea_rainfed:region0137_c2,-0.433643,0,
crops,produce:dry-pea_rainfed:region0137_c3,-0.42855,0,
crops,produce:dry-pea_rainfed:region0138_c0,-0.498489,0,
crops,produce:dry-pea_rainfed:region0138_c1,-0.501349,0,
crops,produce:dry-pea_rainfed:region0138_c2,-0.477134,0,
crops,produce:dry-pea_rainfed:region0138_c3,-0.445345,0,
crops,produce:dry-pea_rainfed:region0139_c0,-0.601104,0,
crops,produce:dry-pea_rainfed:region0139_c1,-0.590586,0,
crops,produce:dry-pea_rainfed:region0139_c2,-77.6404,0,
crops,produce:dry-pea_rainfed:region0139_c3,-77.5601,0,
crops,produce:dry-pea_rainfed:region0140_c0,-0.528146,0,
crops,produce:dry-pea_rainfed:region0140_c1,-0.492381,0,
crops,produce:dry-pea_rainfed:region0140_c2,-0.467404,0,
crops,produce:dry-pea_rainfed:region0140_c3,-0.435286,0,
crops,produce:dry-pea_rainfed:region0142_c0,-0.597253,0,
crops,produce:dry-pea_rainfed:region0142_c1,-0.597997,0,
crops,produce:dry-pea_rainfed:region0142_c2,-0.591377,0,
crops,produce:dry-pea_rainfed:region0142_c3,-0.574669,0,
crops,produce:dry-pea_rainfed:region0143_c0,-0.646166,0,
crops,produce:dry-pea_rainfed:region0143_c1,-0.645168,0,
crops,produce:dry-pea_rainfed:region0143_c2,-0.643636,0,
crops,produce:dry-pea_rainfed:region0143_c3,-0.640149,0,
crops,produce:dry-pea_rainfed:region0144_c0,-0.713453,0,
crops,produce:dry-pea_rainfed:region0144_c1,-0.678917,0,
crops,produce:dry-pea_rainfed:region0144_c2,-0.686893,0,
crops,produce:dry-pea_rainfed:region0144_c3,-0.658482,0,
crops,produce:dry-pea_rainfed:region0145_c0,-0.597245,0,
crops,produce:dry-pea_rainfed:region0145_c1,-0.584512,0,
crops,produce:dry-pea_rainfed:region0145_c2,-0.553699,0,
crops,produce:dry-pea_rainfed:region0145_c3,-0.538112,0,
crops,produce:dry-pea_rainfed:region0146_c0,-0.616759,0,
crops,produce:dry-pea_rainfed:region0146_c1,-0.613218,0,
crops,produce:dry-pea_rainfed:region0146_c2,-0.607443,0,
crops,produce:dry-pea_rainfed:region0146_c3,-0.588556,0,
crops,produce:dry-pea_rainfed:region0147_c0,-0.462782,0,
crops,produce:dry-pea_rainfed:region0147_c1,-0.435272,0,
crops,produce:dry-pea_rainfed:region0147_c2,-0.421652,0,
crops,produce:dry-pea_rainfed:region0147_c3,-0.410698,0,
crops,produce:dry-pea_rainfed:region0148_c0,-0.574709,0,
crops,produce:dry-pea_rainfed:region0148_c1,-0.563355,0,
crops,produce:dry-pea_rainfed:region0148_c2,-0.548646,0,
crops,produce:dry-pea_rainfed:region0148_c3,-0.530591,0,
crops,produce:dry-pea_rainfed:region0149_c0,-0.640626,0,
crops,produce:dry-pea_rainfed:region0149_c1,-0.633917,0,
crops,produce:dry-pea_rainfed:region0149_c2,-0.622935,0,
crops,produce:dry-pea_rainfed:region0149_c3,-0.597982,0,
crops,produce:dry-pea_rainfed:region0150_c0,-0.630315,0,
crops,produce:dry-pea_rainfed:region0150_c1,-0.628443,0,
crops,produce:dry-pea_rainfed:region0150_c2,-0.626257,0,
crops,produce:dry-pea_rainfed:region0150_c3,-0.621943,0,
crops,produce:dry-pea_rainfed:region0151_c0,-87.0287,0,
crops,produce:dry-pea_rainfed:region0151_c1,-1.81326,0,
crops,produce:dry-pea_rainfed:region0151_c2,-1.80021,0,
crops,produce:dry-pea_rainfed:region0151_c3,-1.77605,0,
crops,produce:dry-pea_rainfed:region0152_c0,-2.0629,0,
crops,produce:dry-pea_rainfed:region0152_c1,-2.03962,0,
crops,produce:dry-pea_rainfed:region0152_c2,-2.01924,0,
crops,produce:dry-pea_rainfed:region0152_c3,-2.00118,0,
crops,produce:dry-pea_rainfed:region0153_c0,-0.320733,0,
crops,produce:dry-pea_rainfed:region0153_c1,-0.276558,0,
crops,produce:dry-pea_rainfed:region0153_c2,-0.245926,0,
crops,produce:dry-pea_rainfed:region0153_c3,-0.219733,0,
crops,produce:dry-pea_rainfed:region0154_c0,-0.343612,0,
crops,produce:dry-pea_rainfed:region0154_c1,-0.315225,0,
crops,produce:dry-pea_rainfed:region0154_c2,-0.287114,0,
crops,produce:dry-pea_rainfed:region0154_c3,-0.26573,0,
crops,produce:dry-pea_rainfed:region0155_c0,-64.1179,0,
crops,produce:dry-pea_rainfed:region0155_c1,-0.338692,0,
crops,produce:dry-pea_rainfed:region0155_c2,-0.321745,0,
crops,produce:dry-pea_rainfed:region0155_c3,-0.279719,0,
crops,produce:dry-pea_rainfed:region0156_c0,-94.1676,0,
crops,produce:dry-pea_rainfed:region0156_c1,-94.022,0,
crops,produce:dry-pea_rainfed:region0156_c2,-94.0661,0,
crops,produce:dry-pea_rainfed:region0156_c3,-93.9664,0,
crops,produce:dry-pea_rainfed:region0157_c0,-93.302,0,
crops,produce:dry-pea_rainfed:region0159_c0,-0.643858,0,
crops,produce:dry-pea_rainfed:region0159_c1,-0.615962,0,
crops,produce:dry-pea_rainfed:region0159_c2,-0.565855,0,
crops,produce:dry-pea_rainfed:region0159_c3,-0.528152,0,
crops,produce:dry-pea_rainfed:region0160_c0,-0.647334,0,
crops,produce:dry-pea_rainfed:region0160_c1,-0.635604,0,
crops,produce:dry-pea_rainfed:region0160_c2,-0.581586,0,
crops,produce:dry-pea_rainfed:region0160_c3,-0.548225,0,
crops,produce:dry-pea_rainfed:region0161_c0,-0.635668,0,
crops,produce:dry-pea_rainfed:region0161_c1,-0.623103,0,
crops,produce:dry-pea_rainfed:region0161_c2,-0.599631,0,
crops,produce:dry-pea_rainfed:region0161_c3,-0.561897,0,
crops,produce:dry-pea_rainfed:region0162_c0,-0.564383,0,
crops,produce:dry-pea_rainfed:region0162_c1,-0.547925,0,
crops,produce:dry-pea_rainfed:region0162_c2,-0.545683,0,
crops,produce:dry-pea_rainfed:region0162_c3,-0.545535,0,
crops,produce:dry-pea_rainfed:region0163_c0,-0.634745,0,
crops,produce:dry-pea_rainfed:region0163_c1,-0.629106,0,
crops,produce:dry-pea_rainfed:region0163_c2,-0.621158,0,
crops,produce:dry-pea_rainfed:region0163_c3,-0.608358,0,
crops,produce:dry-pea_rainfed:region0164_c0,-0.646832,0,
crops,produce:dry-pea_rainfed:region0164_c1,-69.6248,0,
crops,produce:dry-pea_rainfed:region0164_c2,-70.4969,0,
crops,produce:dry-pea_rainfed:region0164_c3,-0.624214,0,
crops,produce:dry-pea_rainfed:region0165_c0,-0.625651,0,
crops,produce:dry-pea_rainfed:region0165_c1,-0.624748,0,
crops,produce:dry-pea_rainfed:region0165_c2,-0.622603,0,
crops,produce:dry-pea_rainfed:region0165_c3,-0.614813,0,
crops,produce:dry-pea_rainfed:region0166_c0,-0.561755,0,
crops,produce:dry-pea_rainfed:region0166_c1,-0.549496,0,
crops,produce:dry-pea_rainfed:region0166_c2,-0.541024,0,
crops,produce:dry-pea_rainfed:region0166_c3,-0.527983,0,
crops,produce:dry-pea_rainfed:region0167_c0,-0.631552,0,
crops,produce:dry-pea_rainfed:region0167_c1,-0.616613,0,
crops,produce:dry-pea_rainfed:region0167_c2,-0.613509,0,
crops,produce:dry-pea_rainfed:region0167_c3,-0.609901,0,
crops,produce:dry-pea_rainfed:region0169_c0,-0.621675,0,
crops,produce:dry-pea_rainfed:region0169_c1,-0.620558,0,
crops,produce:dry-pea_rainfed:region0169_c2,-0.622718,0,
crops,produce:dry-pea_rainfed:region0170_c0,-0.543545,0,
crops,produce:dry-pea_rainfed:region0170_c1,-0.511981,0,
crops,produce:dry-pea_rainfed:region0170_c2,-0.481316,0,
crops,produce:dry-pea_rainfed:region0170_c3,-0.465111,0,
crops,produce:dry-pea_rainfed:region0171_c0,-0.584221,0,
crops,produce:dry-pea_rainfed:region0171_c1,-0.545078,0,
crops,produce:dry-pea_rainfed:region0171_c2,-0.51519,0,
crops,produce:dry-pea_rainfed:region0171_c3,-0.470848,0,
crops,produce:dry-pea_rainfed:region0172_c0,-0.602341,0,
crops,produce:dry-pea_rainfed:region0172_c1,-0.552751,0,
crops,produce:dry-pea_rainfed:region0172_c2,-0.494157,0,
crops,produce:dry-pea_rainfed:region0172_c3,-0.469126,0,
crops,produce:dry-pea_rainfed:region0173_c0,-0.610064,0,
crops,produce:dry-pea_rainfed:region0173_c1,-0.59945,0,
crops,produce:dry-pea_rainfed:region0173_c2,-0.603446,0,
crops,produce:dry-pea_rainfed:region0173_c3,-0.603094,0,
crops,produce:dry-pea_rainfed:region0174_c0,-78.9916,0,
crops,produce:dry-pea_rainfed:region0174_c1,-78.2748,0,
crops,produce:dry-pea_rainfed:region0174_c2,-77.5353,0,
crops,produce:dry-pea_rainfed:region0174_c3,-0.543293,0,
crops,produce:dry-pea_rainfed:region0175_c0,-0.64626,0,
crops,produce:dry-pea_rainfed:region0175_c1,-0.639283,0,
crops,produce:dry-pea_rainfed:region0175_c2,-0.62513,0,
crops,produce:dry-pea_rainfed:region0175_c3,-0.617695,0,
crops,produce:dry-pea_rainfed:region0176_c0,-90.5869,0,
crops,produce:dry-pea_rainfed:region0176_c1,-90.4188,0,
crops,produce:dry-pea_rainfed:region0176_c2,-0.645127,0,
crops,produce:dry-pea_rainfed:region0176_c3,-0.641001,0,
crops,produce:dry-pea_rainfed:region0177_c0,-0.62106,0,
crops,produce:dry-pea_rainfed:region0177_c1,-0.59779,0,
crops,produce:dry-pea_rainfed:region0177_c2,-0.58643,0,
crops,produce:dry-pea_rainfed:region0177_c3,-0.584854,0,
crops,produce:dry-pea_rainfed:region0178_c0,-0.608203,0,
crops,produce:dry-pea_rainfed:region0178_c1,-0.549256,0,
crops,produce:dry-pea_rainfed:region0178_c2,-0.521638,0,
crops,produce:dry-pea_rainfed:region0178_c3,-0.459813,0,
crops,produce:dry-pea_rainfed:region0179_c0,-0.578537,0,
crops,produce:dry-pea_rainfed:region0179_c1,-78.6438,0,
crops,produce:dry-pea_rainfed:region0179_c2,-78.6808,0,
crops,produce:dry-pea_rainfed:region0179_c3,-0.521094,0,
crops,produce:dry-pea_rainfed:region0180_c0,-0.563336,0,
crops,produce:dry-pea_rainfed:region0180_c1,-0.549937,0,
crops,produce:dry-pea_rainfed:region0180_c2,-0.571649,0,
crops,produce:dry-pea_rainfed:region0180_c3,-0.525126,0,
crops,produce:dry-pea_rainfed:region0182_c0,-92.6741,0,
crops,produce:dry-pea_rainfed:region0182_c1,-0.627867,0,
crops,produce:dry-pea_rainfed:region0182_c2,-0.609788,0,
crops,produce:dry-pea_rainfed:region0182_c3,-0.569944,0,
crops,produce:dry-pea_rainfed:region0183_c0,-90.0771,0,
crops,produce:dry-pea_rainfed:region0183_c1,-1.46542,0,
crops,produce:dry-pea_rainfed:region0183_c2,-1.42536,0,
crops,produce:dry-pea_rainfed:region0183_c3,-1.32259,0,
crops,produce:dry-pea_rainfed:region0184_c0,-0.488354,0,
crops,produce:dry-pea_rainfed:region0184_c1,-0.483477,0,
crops,produce:dry-pea_rainfed:region0184_c2,-0.446884,0,
crops,produce:dry-pea_rainfed:region0184_c3,-0.41069,0,
crops,produce:dry-pea_rainfed:region0185_c0,-0.597455,0,
crops,produce:dry-pea_rainfed:region0185_c1,-0.57225,0,
crops,produce:dry-pea_rainfed:region0185_c2,-0.549297,0,
crops,produce:dry-pea_rainfed:region0185_c3,-0.529404,0,
crops,produce:dry-pea_rainfed:region0186_c0,-0.623437,0,
crops,produce:dry-pea_rainfed:region0186_c1,-0.605043,0,
crops,produce:dry-pea_rainfed:region0186_c2,-0.604206,0,
crops,produce:dry-pea_rainfed:region0186_c3,-0.598889,0,
crops,produce:dry-pea_rainfed:region0187_c0,-0.391457,0,
crops,produce:dry-pea_rainfed:region0187_c1,-0.371467,0,
crops,produce:dry-pea_rainfed:region0187_c2,-0.324273,0,
crops,produce:dry-pea_rainfed:region0187_c3,-0.301816,0,
crops,produce:dry-pea_rainfed:region0188_c0,-0.609862,0,
crops,produce:dry-pea_rainfed:region0188_c1,-0.599787,0,
crops,produce:dry-pea_rainfed:region0188_c2,-0.599827,0,
crops,produce:dry-pea_rainfed:region0188_c3,-0.597461,0,
crops,produce:dry-pea_rainfed:region0189_c0,-0.441437,0,
crops,produce:dry-pea_rainfed:region0189_c1,-0.423853,0,
crops,produce:dry-pea_rainfed:region0189_c2,-0.411143,0,
crops,produce:dry-pea_rainfed:region0189_c3,-0.407611,0,
crops,produce:dry-pea_rainfed:region0190_c0,-0.448301,0,
crops,produce:dry-pea_rainfed:region0190_c1,-0.445085,0,
crops,produce:dry-pea_rainfed:region0190_c2,-0.441549,0,
crops,produce:dry-pea_rainfed:region0190_c3,-0.431032,0,
crops,produce:dry-pea_rainfed:region0191_c1,-0.439888,0,
crops,produce:dry-pea_rainfed:region0191_c2,-0.435343,0,
crops,produce:dry-pea_rainfed:region0191_c3,-0.434093,0,
crops,produce:dry-pea_rainfed:region0192_c0,-84.9707,0,
crops,produce:dry-pea_rainfed:region0192_c1,-2.23944,0,
crops,produce:dry-pea_rainfed:region0192_c2,-2.25851,0,
crops,produce:dry-pea_rainfed:region0192_c3,-2.25545,0,
crops,produce:dry-pea_rainfed:region0193_c0,-0.620199,0,
crops,produce:dry-pea_rainfed:region0193_c1,-0.608025,0,
crops,produce:dry-pea_rainfed:region0193_c2,-0.603346,0,
crops,produce:dry-pea_rainfed:region0193_c3,-0.727706,0,
crops,produce:dry-pea_rainfed:region0194_c0,-0.616584,0,
crops,produce:dry-pea_rainfed:region0194_c1,-0.591921,0,
crops,produce:dry-pea_rainfed:region0194_c2,-0.570988,0,
crops,produce:dry-pea_rainfed:region0194_c3,-0.541474,0,
crops,produce:dry-pea_rainfed:region0196_c0,-1.70228,0,
crops,produce:dry-pea_rainfed:region0196_c1,-85.3164,0,
crops,produce:dry-pea_rainfed:region0196_c2,-81.246,0,
crops,produce:dry-pea_rainfed:region0196_c3,-74.8313,0,
crops,produce:dry-pea_rainfed:region0197_c0,-77.5287,0,
crops,produce:dry-pea_rainfed:region0197_c1,-0.575685,0,
crops,produce:dry-pea_rainfed:region0197_c2,-0.550256,0,
crops,produce:dry-pea_rainfed:region0197_c3,-0.525491,0,
crops,produce:dry-pea_rainfed:region0198_c0,-0.609214,0,
crops,produce:dry-pea_rainfed:region0198_c1,-0.605315,0,
crops,produce:dry-pea_rainfed:region0198_c2,-0.602349,0,
crops,produce:dry-pea_rainfed:region0198_c3,-0.600291,0,
crops,produce:dry-pea_rainfed:region0199_c0,-0.615703,0,
crops,produce:dry-pea_rainfed:region0199_c1,-0.608104,0,
crops,produce:dry-pea_rainfed:region0199_c2,-0.605071,0,
crops,produce:dry-pea_rainfed:region0199_c3,-0.60399,0,
crops,produce:dryland-rice_irrigated:region0000_c0,-1.52085,0,
crops,produce:dryland-rice_irrigated:region0000_c1,-1.44923,0,
crops,produce:dryland-rice_irrigated:region0000_c2,-1.42457,0,
crops,produce:dryland-rice_irrigated:region0000_c3,-78.717,0,
crops,produce:dryland-rice_irrigated:region0001_c0,-1.5826,0,
crops,produce:dryland-rice_irrigated:region0001_c1,-1.59359,0,
crops,produce:dryland-rice_irrigated:region0001_c2,-90.7581,0,
crops,produce:dryland-rice_irrigated:region0001_c3,-1.56749,0,
crops,produce:dryland-rice_irrigated:region0004_c0,-1.62749,0,
crops,produce:dryland-rice_irrigated:region0004_c3,-1.63215,0,
crops,produce:dryland-rice_irrigated:region0005_c0,-1.6415,0,
crops,produce:dryland-rice_irrigated:region0005_c1,-1.61928,0,
crops,produce:dryland-rice_irrigated:region0005_c2,-1.61211,0,
crops,produce:dryland-rice_irrigated:region0005_c3,-1.605,0,
crops,produce:dryland-rice_irrigated:region0009_c2,-2.57091,0,
crops,produce:dryland-rice_irrigated:region0010_c0,-2.44676,0,
crops,produce:dryland-rice_irrigated:region0010_c1,-2.49519,0,
crops,produce:dryland-rice_irrigated:region0010_c2,-2.44723,0,
crops,produce:dryland-rice_irrigated:region0010_c3,-2.50382,0,
crops,produce:dryland-rice_irrigated:region0012_c1,-2.96029,0,
crops,produce:dryland-rice_irrigated:region0012_c2,-2.96929,0,
crops,produce:dryland-rice_irrigated:region0012_c3,-2.93953,0,
crops,produce:dryland-rice_irrigated:region0013_c0,-0.586651,0,
crops,produce:dryland-rice_irrigated:region0013_c1,-0.590665,0,
crops,produce:dryland-rice_irrigated:region0013_c2,-0.605092,0,
crops,produce:dryland-rice_irrigated:region0013_c3,-0.575025,0,
crops,produce:dryland-rice_irrigated:region0015_c0,-46.8615,0,
crops,produce:dryland-rice_irrigated:region0015_c1,-43.7658,0,
crops,produce:dryland-rice_irrigated:region0015_c2,-51.4077,0,
crops,produce:dryland-rice_irrigated:region0015_c3,-59.4926,0,
crops,produce:dryland-rice_irrigated:region0016_c0,-78.6284,0,
crops,produce:dryland-rice_irrigated:region0016_c1,-78.3479,0,
crops,produce:dryland-rice_irrigated:region0016_c2,-78.37,0,
crops,produce:dryland-rice_irrigated:region0016_c3,-78.2486,0,
crops,produce:dryland-rice_irrigated:region0017_c0,-0.966557,0,
crops,produce:dryland-rice_irrigated:region0017_c1,-0.936371,0,
crops,produce:dryland-rice_irrigated:region0017_c2,-0.930997,0,
crops,produce:dryland-rice_irrigated:region0017_c3,-0.890235,0,
crops,produce:dryland-rice_irrigated:region0018_c0,-1.77294,0,
crops,produce:dryland-rice_irrigated:region0018_c1,-1.66515,0,
crops,produce:dryland-rice_irrigated:region0018_c2,-1.65881,0,
crops,produce:dryland-rice_irrigated:region0018_c3,-1.66388,0,
crops,produce:dryland-rice_irrigated:region0022_c0,-1.90207,0,
crops,produce:dryland-rice_irrigated:region0022_c1,-1.87557,0,
crops,produce:dryland-rice_irrigated:region0022_c2,-1.89342,0,
crops,produce:dryland-rice_irrigated:region0022_c3,-1.90345,0,
crops,produce:dryland-rice_irrigated:region0023_c0,-90.826,0,
crops,produce:dryland-rice_irrigated:region0023_c1,-91.0656,0,
crops,produce:dryland-rice_irrigated:region0023_c2,-90.8523,0,
crops,produce:dryland-rice_irrigated:region0023_c3,-90.235,0,
crops,produce:dryland-rice_irrigated:region0024_c0,-1.33357,0,
crops,produce:dryland-rice_irrigated:region0024_c1,-1.31221,0,
crops,produce:dryland-rice_irrigated:region0024_c2,-1.29779,0,
crops,produce:dryland-rice_irrigated:region0024_c3,-1.29381,0,
crops,produce:dryland-rice_irrigated:region0025_c0,-1.44425,0,
crops,produce:dryland-rice_irrigated:region0025_c1,-1.42695,0,
crops,produce:dryland-rice_irrigated:region0025_c2,-1.42448,0,
crops,produce:dryland-rice_irrigated:region0025_c3,-1.44458,0,
crops,produce:dryland-rice_irrigated:region0026_c0,-1.35852,0,
crops,produce:dryland-rice_irrigated:region0026_c1,-1.31506,0,
crops,produce:dryland-rice_irrigated:region0026_c2,-1.26367,0,
crops,produce:dryland-rice_irrigated:region0026_c3,-1.2277,0,
crops,produce:dryland-rice_irrigated:region0028_c1,-1.56476,0,
crops,produce:dryland-rice_irrigated:region0028_c2,-1.54234,0,
crops,produce:dryland-rice_irrigated:region0028_c3,-1.55474,0,
crops,produce:dryland-rice_irrigated:region0029_c0,31.4979,0,
